"occurrenceID"	"basisOfRecord"	"institutionCode"	"collectionCode"	"catalogNumber"	"voucherNONDWC"	"tipoNONDWC"	"language"	"institutionID"	"collectionID"	"ID.del.conjunto.de.datos.NONDWC"	"Nombre.del.conjunto.de.datos.NONDWC"	"Comentarios.del.registro.biologico.NONDWC"	"Numero.de.registro.NONDWC"	"recordedBy"	"individualCount"	"sex"	"lifeStage"	"preparations"	"otherCatalogNumbers"	"samplingProtocol"	"eventDate"	"Hora.del.evento.NONDWC"	"verbatimEventDate"	"Habitat.NONDWC"	"Numero.de.campo.NONDWC"	"Comentarios.del.evento.NONDWC"	"ID.de.la.ubicacion.NONDWC"	"higherGeography"	"Continente.NONDWC"	"Cuerpo.de.agua.NONDWC"	"country"	"countryCode"	"Subcuenca.NONDWC"	"stateProvince"	"county"	"Centro.poblado...NONDWC"	"locality"	"verbatimLocality"	"verbatimElevation"	"Elevacion.Minima.NONDWC"	"Elevacion.Maxima.NONDWC"	"Profundidad.original.NONDWC"	"verbatimCoordinates"	"verbatimLatitude"	"verbatimLongitude"	"verbatimCoordinateSystem"	"SRS.original.NONDWC"	"decimalLatitude"	"decimalLongitude"	"Datum.NONDWC"	"Incertidumbre.coordenadas.NONDWC"	"Identificado.por.NONDWC"	"Fecha.georreferenciacion.NONDWC"	"Protocolo.de.georreferenciacion.NONDWC"	"Fuentes.de.georreferenciacion.NONDWC"	"Comentarios.georreferenciacion.NONDWC"	"Error.georreferenciacion.NONDWC"	"identifiedBy"	"dateIdentified"	"identificationQualifier"	"Nombre.original.NONDWC"	"kingdom"	"phylum"	"class"	"order"	"family"	"genus"	"specificEpithet"	"scientificName"	"scientificNameAuthorship"	"taxonRank"	"Categoria.original.del.taxon.NONDWC"	"taxonomicStatus"	"validForOrinoco"	"threatRank"	"endemic"	"ODC"	"migratory"	"eventDateMonthYear"
"IAvH:IAvH:009670"	"Especímen preservado"	"IAvH"	"IAvH-P"	9670	"IAVH9670"	"Objeto físico"	"es"	"820.000.142-2"	"Registro Nacional de Colecciones: 3"	NA	NA	NA	NA	"Bogotá"	7	NA	NA	"Animal completo (ETOH)"	NA	NA	"02/10/2007"	NA	"02/10/2007"	NA	NA	NA	"CO:85010"	"\"América, Sudamérica, Colombia, Casanare, Aguazul\""	"SA"	NA	"Colombia"	"CO"	"Meta"	"Casanare"	"Aguazul"	NA	"\"Quebrada Chichaca, vía a Sogamoso\""	"Qda. Chichaca vía a Sogamoso"	672	672	672	NA	"5 14 30.4 -72 40 10.7"	"5 14 30.4"	"72 40 10.7"	NA	NA	5.269367	-72.665481	"WGS84"	NA	"Irene Aconcha"	"03/02/2015"	"\"Sua, S., Mateus, R.D. Y Vargas J.C. (2004) Georeferenciación de registros biológicos y gacetero digital de localidades. Instituto de Investigación de Recursos Biológicos Alexander von Humboldt. Bogotá, Colombia. 69p\""	"Google Earth + Geoportal IGAC"	"\"Coordenadas corresponden a la quebrada Chichaca (Calidad de la georreferenciación, frente a la utilización de la información de la localidad: 4)\""	NA	"John Zamudio | Alexander Urbano-Bonilla"	"2/19/2007"	NA	"Bryconamericus alpha"	"Animalia"	"Chordata"	"Actinopterygii"	"Characiformes"	"Characidae"	"Knodus"	"alpha"	"Knodus alpha"	"\"(Eigenmann, 1914)\""	"Especie"	NA	"Aceptado"	"No"	"No"	"No"	"No"	"No"	"02-2007"
"IAvH:IAvH:009671"	"Especímen preservado"	"IAvH"	"IAvH-P"	9671	"IAVH9671"	"Objeto físico"	"es"	"820.000.142-2"	"Registro Nacional de Colecciones: 3"	NA	NA	NA	NA	"Bogotá"	1	NA	NA	"Animal completo (ETOH)"	NA	NA	"02/10/2007"	NA	"02/10/2007"	NA	NA	NA	"CO:85010"	"\"América, Sudamérica, Colombia, Casanare, Aguazul\""	"SA"	NA	"Colombia"	"CO"	"Meta"	"Casanare"	"Aguazul"	NA	"\"Río Unete, en el puente de hierro de la vía a Sogamoso\""	"Río Unete en el puente de hierro de la vía a Sogamoso"	390	390	390	NA	NA	NA	NA	NA	NA	5.041403	-72.670633	"WGS84"	NA	"Irene Aconcha"	"03/10/2015"	"\"Sua, S., Mateus, R.D. Y Vargas J.C. (2004) Georeferenciación de registros biológicos y gacetero digital de localidades. Instituto de Investigación de Recursos Biológicos Alexander von Humboldt. Bogotá, Colombia. 69p\""	"Google Earth + Geoportal IGAC"	"\"Coordenadas corresponden a la quebrada Turubeña. Se corrige municipio, no es Tauramena sino Aguazul. (Calidad de la georreferenciación, frente a la utilización de la información de la localidad: 4)\""	NA	"John Zamudio | Alexander Urbano-Bonilla"	"2/19/2007"	NA	"Bryconamericus alpha"	"Animalia"	"Chordata"	"Actinopterygii"	"Characiformes"	"Characidae"	"Knodus"	"alpha"	"Knodus alpha"	"\"(Eigenmann, 1914)\""	"Especie"	NA	"Aceptado"	"No"	"No"	"No"	"No"	"No"	"02-2007"
"IAvH:IAvH:009676"	"Especímen preservado"	"IAvH"	"IAvH-P"	9676	"IAVH9676"	"Objeto físico"	"es"	"820.000.142-2"	"Registro Nacional de Colecciones: 3"	NA	NA	NA	NA	"Bogotá"	58	NA	NA	"Animal completo (ETOH)"	NA	NA	"02/10/2007"	NA	"02/10/2007"	NA	NA	NA	"CO:85010"	"\"América, Sudamérica, Colombia, Casanare, Aguazul\""	"SA"	NA	"Colombia"	"CO"	"Meta"	"Casanare"	"Aguazul"	NA	"Quebrada cerca de la entrada CPF Cupiagua en la vía a Sogamoso"	"Qda. cerca de la entrada CPF Cupiagua en la vía a Sogamoso"	440	440	440	NA	NA	NA	NA	NA	NA	5.160508	-72.552558	"WGS84"	NA	"Irene Aconcha"	"3/17/2015"	"\"Sua, S., Mateus, R.D. Y Vargas J.C. (2004) Georeferenciación de registros biológicos y gacetero digital de localidades. Instituto de Investigación de Recursos Biológicos Alexander von Humboldt. Bogotá, Colombia. 69p\""	"Google Earth + Geoportal IGAC"	"\"Coordenadas corresponden a la cabecera de Aguazul. No se localizó CPF Cupiagua (Calidad de la georreferenciación, frente a la utilización de la información de la localidad: 5)\""	NA	"John Zamudio | Alexander Urbano-Bonilla"	"2/19/2007"	NA	"Bryconamericus alpha"	"Animalia"	"Chordata"	"Actinopterygii"	"Characiformes"	"Characidae"	"Knodus"	"alpha"	"Knodus alpha"	"\"(Eigenmann, 1914)\""	"Especie"	NA	"Aceptado"	"No"	"No"	"No"	"No"	"No"	"02-2007"
"IAvH:IAvH:009678"	"Especímen preservado"	"IAvH"	"IAvH-P"	9678	"IAVH9678"	"Objeto físico"	"es"	"820.000.142-2"	"Registro Nacional de Colecciones: 3"	NA	NA	NA	NA	"Bogotá"	11	NA	NA	"Animal completo (ETOH)"	NA	NA	"02/11/2007"	NA	"02/11/2007"	NA	NA	NA	"CO:85010"	"\"América, Sudamérica, Colombia, Casanare, Aguazul\""	"SA"	NA	"Colombia"	"CO"	"Meta"	"Casanare"	"Aguazul"	NA	"\"Río Charte, 200 m aguas abajo del puente de la vía entre Villao y Yopal\""	"Río Charte 200 m aguas abajo del puente de la vía Villao-Yopal"	294	294	294	NA	"5 15 27.9 -72 29 14.9"	"5 15 27.9"	"72 29 14.9"	NA	NA	5.373347	-72.568161	"WGS84"	NA	"Irene Aconcha"	"03/02/2015"	"\"Sua, S., Mateus, R.D. Y Vargas J.C. (2004) Georeferenciación de registros biológicos y gacetero digital de localidades. Instituto de Investigación de Recursos Biológicos Alexander von Humboldt. Bogotá, Colombia. 69p\""	"Google Earth + Geoportal IGAC"	"\"Coordenadas corresponden al río Charte (Calidad de la georreferenciación, frente a la utilización de la información de la localidad: 4)\""	NA	"John Zamudio | Alexander Urbano-Bonilla"	"2/19/2007"	NA	"Bryconamericus loisae"	"Animalia"	"Chordata"	"Actinopterygii"	"Characiformes"	"Characidae"	"Hemibrycon"	"loisae"	"Hemibrycon loisae"	"\"(Géry, 1964)\""	"Especie"	NA	"Aceptado"	"No"	"No"	"Si"	"No"	"No"	"02-2007"
"IAvH:IAvH:009679"	"Especímen preservado"	"IAvH"	"IAvH-P"	9679	"IAVH9679"	"Objeto físico"	"es"	"820.000.142-2"	"Registro Nacional de Colecciones: 3"	NA	NA	NA	NA	"Bogotá"	1	NA	NA	"Animal completo (ETOH)"	NA	NA	"02/10/2007"	NA	"02/10/2007"	NA	NA	NA	"CO:85010"	"\"América, Sudamérica, Colombia, Casanare, Aguazul\""	"SA"	NA	"Colombia"	"CO"	"Meta"	"Casanare"	"Aguazul"	NA	"\"Río Unete, en el puente de hierro de la vía a Sogamoso\""	"Río Unete en el puente de hierro de la vía a Sogamoso"	390	390	390	NA	NA	NA	NA	NA	NA	5.041403	-72.670633	"WGS84"	NA	"Irene Aconcha"	"03/10/2015"	"\"Sua, S., Mateus, R.D. Y Vargas J.C. (2004) Georeferenciación de registros biológicos y gacetero digital de localidades. Instituto de Investigación de Recursos Biológicos Alexander von Humboldt. Bogotá, Colombia. 69p\""	"Google Earth + Geoportal IGAC"	"\"Coordenadas corresponden a la quebrada Turubeña. Se corrige municipio, no es Tauramena sino Aguazul. (Calidad de la georreferenciación, frente a la utilización de la información de la localidad: 4)\""	NA	"John Zamudio | Alexander Urbano-Bonilla"	"2/19/2007"	NA	"Bryconamericus loisae"	"Animalia"	"Chordata"	"Actinopterygii"	"Characiformes"	"Characidae"	"Hemibrycon"	"loisae"	"Hemibrycon loisae"	"\"(Géry, 1964)\""	"Especie"	NA	"Aceptado"	"No"	"No"	"Si"	"No"	"No"	"02-2007"
"IAvH:IAvH:009688"	"Especímen preservado"	"IAvH"	"IAvH-P"	9688	"IAVH9688"	"Objeto físico"	"es"	"820.000.142-2"	"Registro Nacional de Colecciones: 3"	NA	NA	NA	NA	"Bogotá"	17	NA	NA	"Animal completo (ETOH)"	NA	NA	"02/08/2007"	NA	"02/08/2007"	NA	NA	NA	"CO:85001"	"\"América, Sudamérica, Colombia, Casanare, Yopal\""	"SA"	NA	"Colombia"	"CO"	"Meta"	"Casanare"	"Yopal"	NA	"\"Quebrada Aguablanca, afluente del río Chitamena\""	"Qda. Aguablanca afluente del río Cravo Sur"	760	760	760	NA	"5 28 17.6 -72 27 4.5"	"5 28 17.6"	"72 27 4.5"	NA	NA	5.369005	-72.53459	"WGS84"	NA	"Irene Aconcha"	"03/11/2015"	"\"Sua, S., Mateus, R.D. Y Vargas J.C. (2004) Georeferenciación de registros biológicos y gacetero digital de localidades. Instituto de Investigación de Recursos Biológicos Alexander von Humboldt. Bogotá, Colombia. 69p\""	"Google Earth + Geoportal IGAC"	"\"Coordenadas corresponden a la quebrada Aguablanca (760m) (Calidad de la georreferenciación, frente a la utilización de la información de la localidad: 3)\""	NA	"John Zamudio | Alexander Urbano-Bonilla"	"2/20/2007"	NA	"Hemibrycon metae"	"Animalia"	"Chordata"	"Actinopterygii"	"Characiformes"	"Characidae"	"Hemibrycon"	"metae"	"Hemibrycon metae"	"\"Myers, 1930\""	"Especie"	NA	"Aceptado"	"Si"	"No"	"No"	"No"	"No"	"02-2007"
"IAvH:IAvH:009689"	"Especímen preservado"	"IAvH"	"IAvH-P"	9689	"IAVH9689"	"Objeto físico"	"es"	"820.000.142-2"	"Registro Nacional de Colecciones: 3"	NA	NA	NA	NA	"Bogotá"	22	NA	NA	"Animal completo (ETOH)"	NA	NA	"02/10/2007"	NA	"02/10/2007"	NA	NA	NA	"CO:85010"	"\"América, Sudamérica, Colombia, Casanare, Aguazul\""	"SA"	NA	"Colombia"	"CO"	"Meta"	"Casanare"	"Aguazul"	NA	"Quebrada cerca de la entrada CPF Cupiagua en la vía a Sogamoso"	"Qda. cerca de la entrada CPF Cupiagua en la vía a Sogamoso"	440	440	440	NA	NA	NA	NA	NA	NA	5.160508	-72.552558	"WGS84"	NA	"Irene Aconcha"	"3/17/2015"	"\"Sua, S., Mateus, R.D. Y Vargas J.C. (2004) Georeferenciación de registros biológicos y gacetero digital de localidades. Instituto de Investigación de Recursos Biológicos Alexander von Humboldt. Bogotá, Colombia. 69p\""	"Google Earth + Geoportal IGAC"	"\"Coordenadas corresponden a la cabecera de Aguazul. No se localizó CPF Cupiagua (Calidad de la georreferenciación, frente a la utilización de la información de la localidad: 5)\""	NA	"John Zamudio | Alexander Urbano-Bonilla"	"2/20/2007"	NA	"Hemibrycon metae"	"Animalia"	"Chordata"	"Actinopterygii"	"Characiformes"	"Characidae"	"Hemibrycon"	"metae"	"Hemibrycon metae"	"\"Myers, 1930\""	"Especie"	NA	"Aceptado"	"Si"	"No"	"No"	"No"	"No"	"02-2007"
"IAvH:IAvH:009691"	"Especímen preservado"	"IAvH"	"IAvH-P"	9691	"IAVH9691"	"Objeto físico"	"es"	"820.000.142-2"	"Registro Nacional de Colecciones: 3"	NA	NA	NA	NA	"Bogotá"	1	NA	NA	"Animal completo (ETOH)"	NA	NA	"02/11/2007"	NA	"02/11/2007"	NA	NA	NA	"CO:85010"	"\"América, Sudamérica, Colombia, Casanare, Aguazul\""	"SA"	NA	"Colombia"	"CO"	"Meta"	"Casanare"	"Aguazul"	NA	"\"Río Charte, 200 m aguas abajo del puente de la vía entre Villao y Yopal\""	"Río Charte 200 m aguas abajo del puente de la vía Villao-Yopal"	294	294	294	NA	"5 15 27.9 -72 29 14.9"	"5 15 27.9"	"72 29 14.9"	NA	NA	5.373347	-72.568161	"WGS84"	NA	"Irene Aconcha"	"03/02/2015"	"\"Sua, S., Mateus, R.D. Y Vargas J.C. (2004) Georeferenciación de registros biológicos y gacetero digital de localidades. Instituto de Investigación de Recursos Biológicos Alexander von Humboldt. Bogotá, Colombia. 69p\""	"Google Earth + Geoportal IGAC"	"\"Coordenadas corresponden al río Charte (Calidad de la georreferenciación, frente a la utilización de la información de la localidad: 4)\""	NA	"John Zamudio | Alexander Urbano-Bonilla"	"2/20/2007"	NA	"Hemibrycon jabonero"	"Animalia"	"Chordata"	"Actinopterygii"	"Characiformes"	"Characidae"	"Hemibrycon"	"metae"	"Hemibrycon metae"	"\"Myers, 1930\""	"Especie"	NA	"Aceptado"	"Si"	"No"	"No"	"No"	"No"	"02-2007"
"IAvH:IAvH:009692"	"Especímen preservado"	"IAvH"	"IAvH-P"	9692	"IAVH9692"	"Objeto físico"	"es"	"820.000.142-2"	"Registro Nacional de Colecciones: 3"	NA	NA	NA	NA	"Bogotá"	1	NA	NA	"Animal completo (ETOH)"	NA	NA	"02/10/2007"	NA	"02/10/2007"	NA	NA	NA	"CO:85410"	"\"América, Sudamérica, Colombia, Casanare, Tauramena\""	"SA"	NA	"Colombia"	"CO"	"Meta"	"Casanare"	"Tauramena"	NA	"\"Río Caja, en el puente de la vía a la vereda Jaguito\""	"Río Caja en el puente de la vía a la vereda Jaguito"	387	387	387	NA	"5 2 48.7 -72 45 16.2"	"5 2 48.7"	"72 45 16.2"	NA	NA	5.048418	-72.756954	"WGS84"	NA	"Irene Aconcha"	"03/10/2015"	"\"Sua, S., Mateus, R.D. Y Vargas J.C. (2004) Georeferenciación de registros biológicos y gacetero digital de localidades. Instituto de Investigación de Recursos Biológicos Alexander von Humboldt. Bogotá, Colombia. 69p\""	"Google Earth + Geoportal IGAC"	"\"Coordenadas corresponden al río la Caja en la vereda Juaguito (387m) (Calidad de la georreferenciación, frente a la utilización de la información de la localidad: 3)\""	NA	"John Zamudio | Alexander Urbano-Bonilla"	"2/20/2007"	NA	"Hemibrycon jabonero"	"Animalia"	"Chordata"	"Actinopterygii"	"Characiformes"	"Characidae"	"Hemibrycon"	"metae"	"Hemibrycon metae"	"\"Myers, 1930\""	"Especie"	NA	"Aceptado"	"Si"	"No"	"No"	"No"	"No"	"02-2007"
"IAvH:IAvH:009696"	"Especímen preservado"	"IAvH"	"IAvH-P"	9696	"IAVH9696"	"Objeto físico"	"es"	"820.000.142-2"	"Registro Nacional de Colecciones: 3"	NA	NA	NA	NA	"Bogotá"	1	NA	NA	"Animal completo (ETOH)"	NA	NA	"02/10/2007"	NA	"02/10/2007"	NA	NA	NA	"CO:85410"	"\"América, Sudamérica, Colombia, Casanare, Tauramena\""	"SA"	NA	"Colombia"	"CO"	"Meta"	"Casanare"	"Tauramena"	NA	"\"Río Cusiana, puente El Venado en la vía entre Yopal y Pore\""	"Río Cusiana puente El Venado en la vía Yopal-pore"	305	305	305	NA	"5 0 50 -72 41 30.9"	"5 0 50"	"72 41 30.9"	NA	NA	5.012086	-72.685898	"WGS84"	NA	"Irene Aconcha"	"03/10/2015"	"\"Sua, S., Mateus, R.D. Y Vargas J.C. (2004) Georeferenciación de registros biológicos y gacetero digital de localidades. Instituto de Investigación de Recursos Biológicos Alexander von Humboldt. Bogotá, Colombia. 69p\""	"Google Earth + Geoportal IGAC"	"\"Coordenadas corresponden al río Cusiana, en el puente sobre la via (305m) (Calidad de la georreferenciación, frente a la utilización de la información de la localidad: 3)\""	NA	"John Zamudio | Alexander Urbano-Bonilla"	"2/20/2007"	NA	"Aphyocharax alburnus"	"Animalia"	"Chordata"	"Actinopterygii"	"Characiformes"	"Characidae"	"Aphyocharax"	"alburnus"	"Aphyocharax alburnus"	"\"(Günther, 1869)\""	"Especie"	NA	"Aceptado"	"Si"	"No"	"No"	"No"	"No"	"02-2007"
"IAvH:IAvH:009702"	"Especímen preservado"	"IAvH"	"IAvH-P"	9702	"IAVH9702"	"Objeto físico"	"es"	"820.000.142-2"	"Registro Nacional de Colecciones: 3"	NA	NA	NA	NA	"Bogotá"	1	NA	NA	"Animal completo (ETOH)"	NA	NA	"02/10/2007"	NA	"02/10/2007"	NA	NA	NA	"CO:85410"	"\"América, Sudamérica, Colombia, Casanare, Tauramena\""	"SA"	NA	"Colombia"	"CO"	"Meta"	"Casanare"	"Tauramena"	NA	"\"Río Caja, en el puente de la vía a la vereda Jaguito\""	"Río Caja en el puente de la vía a la vereda Jaguito"	387	387	387	NA	"5 2 48.7 -72 45 16.2"	"5 2 48.7"	"72 45 16.2"	NA	NA	5.048418	-72.756954	"WGS84"	NA	"Irene Aconcha"	"03/10/2015"	"\"Sua, S., Mateus, R.D. Y Vargas J.C. (2004) Georeferenciación de registros biológicos y gacetero digital de localidades. Instituto de Investigación de Recursos Biológicos Alexander von Humboldt. Bogotá, Colombia. 69p\""	"Google Earth + Geoportal IGAC"	"\"Coordenadas corresponden al río la Caja en la vereda Juaguito (387m) (Calidad de la georreferenciación, frente a la utilización de la información de la localidad: 3)\""	NA	"John Zamudio | Alexander Urbano-Bonilla"	"2/20/2007"	NA	"Astyanax integer"	"Animalia"	"Chordata"	"Actinopterygii"	"Characiformes"	"Characidae"	"Astyanax"	"integer"	"Astyanax integer"	"\"Myers, 1930\""	"Especie"	NA	"Aceptado"	"Si"	"No"	"No"	"No"	"No"	"02-2007"
"IAvH:IAvH:009710"	"Especímen preservado"	"IAvH"	"IAvH-P"	9710	"IAVH9710"	"Objeto físico"	"es"	"820.000.142-2"	"Registro Nacional de Colecciones: 3"	NA	NA	NA	NA	"Bogotá"	1	NA	NA	"Animal completo (ETOH)"	NA	NA	"02/11/2007"	NA	"02/11/2007"	NA	NA	NA	"CO:85010"	"\"América, Sudamérica, Colombia, Casanare, Aguazul\""	"SA"	NA	"Colombia"	"CO"	"Meta"	"Casanare"	"Aguazul"	NA	"\"Río Charte, 200 m aguas abajo del puente de la vía entre Villao y Yopal\""	"Río Charte 200 m aguas abajo del puente de la vía Villao-Yopal"	294	294	294	NA	"5 15 27.9 -72 29 14.9"	"5 15 27.9"	"72 29 14.9"	NA	NA	5.373347	-72.568161	"WGS84"	NA	"Irene Aconcha"	"03/02/2015"	"\"Sua, S., Mateus, R.D. Y Vargas J.C. (2004) Georeferenciación de registros biológicos y gacetero digital de localidades. Instituto de Investigación de Recursos Biológicos Alexander von Humboldt. Bogotá, Colombia. 69p\""	"Google Earth + Geoportal IGAC"	"\"Coordenadas corresponden al río Charte (Calidad de la georreferenciación, frente a la utilización de la información de la localidad: 4)\""	NA	"Juan D. Bogotá-Gregory"	"2/20/2007"	NA	"Cetopsorhamdia orinoco"	"Animalia"	"Chordata"	"Actinopterygii"	"Siluriformes"	"Heptapteridae"	"Cetopsorhamdia"	"orinoco"	"Cetopsorhamdia orinoco"	"\"Schultz, 1944\""	"Especie"	NA	"Aceptado"	"Si"	"No"	"No"	"No"	"No"	"02-2007"
"IAvH:IAvH:009714"	"Especímen preservado"	"IAvH"	"IAvH-P"	9714	"IAVH9714"	"Objeto físico"	"es"	"820.000.142-2"	"Registro Nacional de Colecciones: 3"	NA	NA	NA	NA	"Bogotá"	1	NA	NA	"Animal completo (ETOH)"	NA	NA	"02/10/2007"	NA	"02/10/2007"	NA	NA	NA	"CO:85010"	"\"América, Sudamérica, Colombia, Casanare, Aguazul\""	"SA"	NA	"Colombia"	"CO"	"Meta"	"Casanare"	"Aguazul"	NA	"\"Río Unete, en el puente de hierro de la vía a Sogamoso\""	"Río Unete en el puente de hierro de la vía a Sogamoso"	390	390	390	NA	NA	NA	NA	NA	NA	5.041403	-72.670633	"WGS84"	NA	"Irene Aconcha"	"03/10/2015"	"\"Sua, S., Mateus, R.D. Y Vargas J.C. (2004) Georeferenciación de registros biológicos y gacetero digital de localidades. Instituto de Investigación de Recursos Biológicos Alexander von Humboldt. Bogotá, Colombia. 69p\""	"Google Earth + Geoportal IGAC"	"\"Coordenadas corresponden a la quebrada Turubeña. Se corrige municipio, no es Tauramena sino Aguazul. (Calidad de la georreferenciación, frente a la utilización de la información de la localidad: 4)\""	NA	"Juan D. Bogotá-Gregory"	"2/22/2007"	NA	"Cetopsorhamdia orinoco"	"Animalia"	"Chordata"	"Actinopterygii"	"Siluriformes"	"Heptapteridae"	"Cetopsorhamdia"	"orinoco"	"Cetopsorhamdia orinoco"	"\"Schultz, 1944\""	"Especie"	NA	"Aceptado"	"Si"	"No"	"No"	"No"	"No"	"02-2007"
"IAvH:IAvH:009716"	"Especímen preservado"	"IAvH"	"IAvH-P"	9716	"IAVH9716"	"Objeto físico"	"es"	"820.000.142-2"	"Registro Nacional de Colecciones: 3"	NA	NA	NA	NA	"Bogotá"	1	NA	NA	"Animal completo (ETOH)"	NA	NA	"02/10/2007"	NA	"02/10/2007"	NA	NA	NA	"CO:85410"	"\"América, Sudamérica, Colombia, Casanare, Tauramena\""	"SA"	NA	"Colombia"	"CO"	"Meta"	"Casanare"	"Tauramena"	NA	"\"Río Cusiana, puente El Venado en la vía entre Yopal y Pore\""	"Río Cusiana puente El Venado en la vía Yopal-pore"	305	305	305	NA	"5 0 50 -72 41 30.9"	"5 0 50"	"72 41 30.9"	NA	NA	5.012086	-72.685898	"WGS84"	NA	"Irene Aconcha"	"03/10/2015"	"\"Sua, S., Mateus, R.D. Y Vargas J.C. (2004) Georeferenciación de registros biológicos y gacetero digital de localidades. Instituto de Investigación de Recursos Biológicos Alexander von Humboldt. Bogotá, Colombia. 69p\""	"Google Earth + Geoportal IGAC"	"\"Coordenadas corresponden al río Cusiana, en el puente sobre la via (305m) (Calidad de la georreferenciación, frente a la utilización de la información de la localidad: 3)\""	NA	"Juan D. Bogotá-Gregory"	"2/22/2007"	NA	"Cetopsorhamdia orinoco"	"Animalia"	"Chordata"	"Actinopterygii"	"Siluriformes"	"Heptapteridae"	"Cetopsorhamdia"	"orinoco"	"Cetopsorhamdia orinoco"	"\"Schultz, 1944\""	"Especie"	NA	"Aceptado"	"Si"	"No"	"No"	"No"	"No"	"02-2007"
"IAvH:IAvH:009717"	"Especímen preservado"	"IAvH"	"IAvH-P"	9717	"IAVH9717"	"Objeto físico"	"es"	"820.000.142-2"	"Registro Nacional de Colecciones: 3"	NA	NA	NA	NA	"Bogotá"	1	NA	NA	"Animal completo (ETOH)"	NA	NA	"02/10/2007"	NA	"02/10/2007"	NA	NA	NA	"CO:85010"	"\"América, Sudamérica, Colombia, Casanare, Aguazul\""	"SA"	NA	"Colombia"	"CO"	"Meta"	"Casanare"	"Aguazul"	NA	"\"Río Unete, en el puente de hierro de la vía a Sogamoso\""	"Río Unete en el puente de hierro de la vía a Sogamoso"	390	390	390	NA	NA	NA	NA	NA	NA	5.041403	-72.670633	"WGS84"	NA	"Irene Aconcha"	"03/10/2015"	"\"Sua, S., Mateus, R.D. Y Vargas J.C. (2004) Georeferenciación de registros biológicos y gacetero digital de localidades. Instituto de Investigación de Recursos Biológicos Alexander von Humboldt. Bogotá, Colombia. 69p\""	"Google Earth + Geoportal IGAC"	"\"Coordenadas corresponden a la quebrada Turubeña. Se corrige municipio, no es Tauramena sino Aguazul. (Calidad de la georreferenciación, frente a la utilización de la información de la localidad: 4)\""	NA	"Juan D. Bogotá-Gregory"	"2/22/2007"	NA	"Cetopsorhamdia orinoco"	"Animalia"	"Chordata"	"Actinopterygii"	"Siluriformes"	"Heptapteridae"	"Cetopsorhamdia"	"orinoco"	"Cetopsorhamdia orinoco"	"\"Schultz, 1944\""	"Especie"	NA	"Aceptado"	"Si"	"No"	"No"	"No"	"No"	"02-2007"
"IAvH:IAvH:009720"	"Especímen preservado"	"IAvH"	"IAvH-P"	9720	"IAVH9720"	"Objeto físico"	"es"	"820.000.142-2"	"Registro Nacional de Colecciones: 3"	NA	NA	NA	NA	"Bogotá"	2	NA	NA	"Animal completo (ETOH)"	NA	NA	"02/10/2007"	NA	"02/10/2007"	NA	NA	NA	"CO:85410"	"\"América, Sudamérica, Colombia, Casanare, Tauramena\""	"SA"	NA	"Colombia"	"CO"	"Meta"	"Casanare"	"Tauramena"	NA	"\"Río Cusiana, puente El Venado en la vía entre Yopal y Pore\""	"Río Cusiana puente El Venado en la vía Yopal-pore"	305	305	305	NA	"5 0 50 -72 41 30.9"	"5 0 50"	"72 41 30.9"	NA	NA	5.012086	-72.685898	"WGS84"	NA	"Irene Aconcha"	"03/10/2015"	"\"Sua, S., Mateus, R.D. Y Vargas J.C. (2004) Georeferenciación de registros biológicos y gacetero digital de localidades. Instituto de Investigación de Recursos Biológicos Alexander von Humboldt. Bogotá, Colombia. 69p\""	"Google Earth + Geoportal IGAC"	"\"Coordenadas corresponden al río Cusiana, en el puente sobre la via (305m) (Calidad de la georreferenciación, frente a la utilización de la información de la localidad: 3)\""	NA	"Juan D. Bogotá-Gregory"	"2/22/2007"	NA	"Cetopsorhamdia orinoco"	"Animalia"	"Chordata"	"Actinopterygii"	"Siluriformes"	"Heptapteridae"	"Cetopsorhamdia"	"orinoco"	"Cetopsorhamdia orinoco"	"\"Schultz, 1944\""	"Especie"	NA	"Aceptado"	"Si"	"No"	"No"	"No"	"No"	"02-2007"
